Texto,Ruta,Etiqueta
134,"And I miss going to church, but I think the Lord understands.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/210.wav,0.0
135,I am a son of a Methodist minister.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/216.wav,0.0
136,My wife is the daughter of a Presbyterian minister.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/217.wav,0.0
137,"And I don't know if I've been born again, but I know I was born into a Christian family.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/218.wav,0.0
138,And I believe I have sung at more weddings and more funerals than anybody ever to seek the Presidency.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/219.wav,0.0
139,"Whether that helps or not, I don't know.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/220.wav,0.0
140,I have a deep religious faith.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/221.wav,0.0
141,Our family does.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/222.wav,0.0
142,It is fundamental.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/223.wav,0.0
143,It's probably the reason that I'm in politics.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/224.wav,0.0
144,"I think our faith tells us, instructs us, about the moral life that we should lead.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/225.wav,0.0
145,And I think we're all together on that.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/226.wav,0.0
146,"What bothers me is this growing tendency to try to use one's own personal interpretation of faith politically, to question others' faith, and to try to use the instrumentalities of government to impose those views on others.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/227.wav,0.0
147,All history tells us that that's a mistake.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/228.wav,0.0
148,"When the Republican platform says that from here on out, we're going to have a religious test for judges before they're selected for the Federal court, and then Jerry Falwell announces that that means they get at least two Justices of the Supreme Court, I think that's an abuse of faith in our country.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/229.wav,0.0
149,This nation is the most religious nation on Earth -- more people go to church and synagogues than any other nation on Earth -- and it's because we kept the politicians and the state out of the personal exercise of our faith.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/230.wav,0.0
150,That's why faith in the United States is pure and unpolluted by the intervention of politicians.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/231.wav,1.0
151,"And I think if we want to continue -- as I do -- to have a religious nation, lets keep that line and never cross it.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/232.wav,0.0
152,Thank you.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/233.wav,0.0
153,No.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/243.wav,0.0
154,"A minister who is in civil rights or in the conservative movement, because he believes his faith instructs him to do that, I admire.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/245.wav,0.0
155,"The fact that the faith speaks to us and that we are moral people, hopefully, I accept and rejoice in.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/246.wav,0.0
156,It's when you try to use that to undermine the integrity of private political -- or private religious faith and the use of the state is where -- for the most personal decisions in American life -- that's where I draw the line.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/247.wav,0.0
157,"Yes, it's very difficult to rebut, because I find myself in so much agreement with Mr. Mondale.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/250.wav,0.0
158,"I, too, want that wall that is in the Constitution of separation of church and state to remain there.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/251.wav,0.0
159,"The only attacks I have made are on people who apparently would break away at that wall from the government side, using the government, using the power of the courts and so forth to hinder that part of the Constitution that says the government shall not only not establish a religion, it shall not inhibit the practice of religion.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/252.wav,0.0
160,"And they have been using these things to have government, through court orders, inhibit the practice of religion.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/253.wav,0.0
161,A child wants to say grace in a school cafeteria and a court rules that they can't do it because it's school property.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/254.wav,0.0
162,"These are they types of things that I think have been happening in a kind of a secular way that have been eroding that separation, and I am opposed to that.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/255.wav,0.0
163,"With regard to a platform on the Supreme Court, I can only say one thing about that.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/256.wav,0.0
164,I'll stand on my record on that.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/258.wav,0.0
165,"And if I have the opportunity to appoint any more, I'll do it in the same manner that I did in selecting her.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/259.wav,0.0
166,"The platform to which the President refers, in fact, calls for a religious test in the selection of judges.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/261.wav,0.0
167,And Jerry Falwell says that means we get two or three judges.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/262.wav,0.0
168,And it would involve a religious test for the first time in American life.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/263.wav,0.0
169,Let's take the example that the President cites.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/264.wav,0.0
170,I believe in prayer.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/265.wav,0.0
171,My family prays.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/266.wav,0.0
172,We've never had any difficulty finding time to pray.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/267.wav,0.0
173,But do we want a constitutional amendment adopted of the kind proposed by the President that gets the local politicians into the business of selecting prayers that our children must either recite in school or be embarrassed and asked to excuse themselves?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/268.wav,0.0
174,Who would write the prayer?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/269.wav,0.0
175,What would it say?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/270.wav,0.0
176,How would it be resolved when those disputes occur?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/271.wav,0.0
177,"It seems to me that a moment's reflection tells you why the United States Senate turned that amendment down, because it will undermine the practice of honest faith in our country by politicizing it.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/272.wav,0.0
178,We don't want that.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/273.wav,0.0
179,My answer is that this campaign isn't over yet.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/286.wav,0.0
180,"And when people vote, I think you're going to see a very strong verdict by the American people that they favor the approach that I'm talking about.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/287.wav,1.0
181,The American people want arms control.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/288.wav,1.0
182,They don't want this arms race.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/289.wav,0.0
183,And they don't want this deadly new effort to bring weapons into the heavens.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/290.wav,0.0
184,And they want an American foreign policy that leads toward a safer world.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/291.wav,0.0
185,"The American people see this debt, and they know it's got to come down.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/292.wav,1.0
186,"They see this tremendous influx and swamping of cheap foreign imports in this country that has cost over 3 million jobs, given farmers the worst year in American history.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/294.wav,0.0
187,"And they know this debt must come down as well, because it's unfair to our children.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/295.wav,0.0
188,The American people want this environment protected.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/296.wav,0.0
189,"They know that these toxic waste dumps should have been cleaned up a long time ago, and they know that people's lives and health are being risked, because we've had an administration that has been totally insensitive to the law and the demand for the protection of the environment.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/297.wav,1.0
190,The American people want their children educated.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/298.wav,0.0
191,"They want to get our edge back in science, and they want a policy headed by the President that helps close this gap that's widening between the United States and Europe and Japan.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/299.wav,0.0
192,The American people want to keep opening doors.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/300.wav,0.0
193,They want those civil rights laws enforced.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/301.wav,0.0
194,They want the equal rights amendment ratified.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/302.wav,0.0
195,They want equal pay for comparable effort for women.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/303.wav,0.0
196,"And they want it because they've understood from the beginning that when we open doors, we're all stronger, just as we were at the Olympics.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/304.wav,0.0
197,"I think as you make the case, the American people will increasingly come to our cause.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/305.wav,0.0
198,"Well, tonight we had the first debate over the deficit.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/307.wav,0.0
199,The President says it'll disappear automatically.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/308.wav,0.0
200,I've said it's going to take some work.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/309.wav,0.0
201,I think the American people will draw their own conclusions.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/310.wav,0.0
202,"Secondly, I've said that I will not support the cuts in Social Security and Medicare and the rest that the President has proposed.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/311.wav,0.0
203,"The President answers that it didn't happen or, if it did, it was resolved later in a commission.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/312.wav,0.0
204,"As the record develops, I think it's going to become increasingly clear that what I am saying and where I want to take this country is exactly where the country wants to go, and the comparison of approaches is such that I think will lead to further strength.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/313.wav,0.0
205,"Well, again, I'm running on the record.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/316.wav,0.0
206,I think sometimes Mr. Mondale's running away from his.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/317.wav,0.0
207,But I'm running on the record of what we have asked for.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/318.wav,0.0
208,"We'll continue to try to get things that we didn't get in a program that has already brought the rate of spending of government down from 17 percent to 6.1 percent, a program of returning authority and autonomy to the local and State governments that has been unjustly seized by the Federal Government.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/319.wav,0.0
209,"And you might find those words in a Democratic platform of some years ago -- I know, because I was a Democrat at that time.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/10_1984/320.wav,0.0
