Texto,Etiqueta
They've got so many loopholes they don't have to pay much in taxes.,0.0
"Now, Mr. President, you said, ""There you go again,'' right?",0.0
You remember the last time you said that?,0.0
"You said it when President Carter said that you were going to cut Medicare, and you said, ""Oh, no, there you go again, Mr.",0.0
President.'',0.0
And what did you do right after the election?,0.0
You went out and tried to cut $20 billion out of Medicare.,0.0
"And so, when you say, ""There you go again'' -- people remember this, you know.",0.0
Sorry.,0.0
"With regard to Medicare, no, but it's time for us to say that Medicare is in pretty much the same condition that Social Security was, and something is going to have to be done in the next several years to make it fiscally sound.",0.0
"And, no, I never proposed any $20 billion should come out of Medicare; I have proposed that the program we must treat with that particular problem.",0.0
And maybe part of that problem is because during the 4 years of the Carter-Mondale administration medical costs in this country went up 87 percent.,0.0
All right.,0.0
"Well, some of those facts and figures just don't stand up.",0.0
"Yes, there has been an increase in poverty, but it is a lower rate of increase than it was in the preceding years before we got here.",0.0
"It has begun to decline, but it is still going up.",0.0
"On the other hand, women heads of household -- single women heads of household have -- for the first time there's been a turndown in the rate of poverty for them.",0.0
"We have found also in our studies that in this increase in poverty, it all had to do with their private earnings.",0.0
It had nothing to do with the transfer of payments from government by way of many programs.,0.0
